event_id,user_id,event_date,event_name,feature_name,transaction_flag
E0125_2,U0125,18-02-2025,account_activated,,0
E0125_3,U0125,22-02-2025,feature_viewed,Rewards,0
E0125_4,U0125,26-02-2025,first_transaction,Rewards,1
E0126_1,U0126,23-01-2025,signup_completed,,0
E0126_2,U0126,27-01-2025,account_activated,,0
E0126_3,U0126,30-01-2025,feature_viewed,UPI Payments,0
E0126_4,U0126,01-02-2025,first_transaction,UPI Payments,1
E0126_5,U0126,13-02-2025,repeat_usage,UPI Payments,1
E0126_6,U0126,14-02-2025,repeat_usage,UPI Payments,1
E0126_7,U0126,03-02-2025,repeat_usage,UPI Payments,1
E0127_1,U0127,12-01-2025,signup_completed,,0
E0127_2,U0127,12-01-2025,account_activated,,0
E0127_3,U0127,17-01-2025,feature_viewed,UPI Payments,0
E0127_4,U0127,21-01-2025,first_transaction,Rewards,1
E0127_5,U0127,02-02-2025,repeat_usage,Rewards,1
E0127_6,U0127,28-01-2025,repeat_usage,Rewards,1
E0127_7,U0127,03-02-2025,repeat_usage,Rewards,1
E0127_8,U0127,01-02-2025,repeat_usage,Rewards,1
E0128_1,U0128,16-02-2025,signup_completed,,0
E0128_2,U0128,16-02-2025,account_activated,,0
E0128_3,U0128,20-02-2025,feature_viewed,UPI Payments,0
E0129_1,U0129,18-01-2025,signup_completed,,0
E0129_2,U0129,21-01-2025,account_activated,,0
E0129_3,U0129,22-01-2025,feature_viewed,UPI Payments,0
E0129_4,U0129,23-01-2025,first_transaction,Bill Pay,1
E0130_1,U0130,07-02-2025,signup_completed,,0
E0130_2,U0130,07-02-2025,account_activated,,0
E0130_3,U0130,11-02-2025,feature_viewed,UPI Payments,0
E0130_4,U0130,12-02-2025,first_transaction,Rewards,1
E0131_1,U0131,18-02-2025,signup_completed,,0
E0131_2,U0131,18-02-2025,account_activated,,0
E0131_3,U0131,21-02-2025,feature_viewed,Rewards,0
E0131_4,U0131,27-02-2025,first_transaction,Rewards,1
E0131_5,U0131,03-03-2025,repeat_usage,Rewards,1
E0131_6,U0131,13-03-2025,repeat_usage,Rewards,1
E0131_7,U0131,02-03-2025,repeat_usage,Rewards,1
E0132_1,U0132,28-01-2025,signup_completed,,0
E0133_1,U0133,25-02-2025,signup_completed,,0
E0133_2,U0133,28-02-2025,account_activated,,0
E0133_3,U0133,03-03-2025,feature_viewed,Bill Pay,0
E0133_4,U0133,01-03-2025,first_transaction,Bill Pay,1
E0133_5,U0133,17-03-2025,repeat_usage,Bill Pay,1
E0133_6,U0133,14-03-2025,repeat_usage,Bill Pay,1
E0133_7,U0133,05-03-2025,repeat_usage,Bill Pay,1
E0133_8,U0133,16-03-2025,repeat_usage,Bill Pay,1
E0133_9,U0133,06-03-2025,repeat_usage,Bill Pay,1
E0134_1,U0134,16-01-2025,signup_completed,,0
E0134_2,U0134,16-01-2025,account_activated,,0
E0134_3,U0134,18-01-2025,feature_viewed,Bill Pay,0
E0134_4,U0134,19-01-2025,first_transaction,UPI Payments,1
E0134_5,U0134,06-02-2025,repeat_usage,UPI Payments,1
E0135_1,U0135,02-02-2025,signup_completed,,0
E0135_2,U0135,08-02-2025,account_activated,,0
E0135_3,U0135,09-02-2025,feature_viewed,Rewards,0
E0135_4,U0135,13-02-2025,first_transaction,Rewards,1
E0135_5,U0135,17-02-2025,repeat_usage,Rewards,1
E0135_6,U0135,20-02-2025,repeat_usage,Rewards,1
E0136_1,U0136,19-02-2025,signup_completed,,0
E0136_2,U0136,25-02-2025,account_activated,,0
E0136_3,U0136,02-03-2025,feature_viewed,Bill Pay,0
E0137_1,U0137,10-02-2025,signup_completed,,0
E0137_2,U0137,13-02-2025,account_activated,,0
E0137_3,U0137,15-02-2025,feature_viewed,Bill Pay,0
E0137_4,U0137,19-02-2025,first_transaction,UPI Payments,1
E0137_5,U0137,22-02-2025,repeat_usage,UPI Payments,1
E0137_6,U0137,22-02-2025,repeat_usage,UPI Payments,1
E0137_7,U0137,04-03-2025,repeat_usage,UPI Payments,1
E0137_8,U0137,02-03-2025,repeat_usage,UPI Payments,1
E0138_1,U0138,05-01-2025,signup_completed,,0
E0138_2,U0138,08-01-2025,account_activated,,0
E0138_3,U0138,12-01-2025,feature_viewed,UPI Payments,0
E0138_4,U0138,12-01-2025,first_transaction,Bill Pay,1
E0139_1,U0139,02-02-2025,signup_completed,,0
E0139_2,U0139,08-02-2025,account_activated,,0
E0139_3,U0139,10-02-2025,first_transaction,Rewards,1
E0139_4,U0139,26-02-2025,repeat_usage,Rewards,1
E0139_5,U0139,28-02-2025,repeat_usage,Rewards,1
E0139_6,U0139,28-02-2025,repeat_usage,Rewards,1
E0139_7,U0139,17-02-2025,repeat_usage,Rewards,1
E0140_1,U0140,24-01-2025,signup_completed,,0
E0140_2,U0140,30-01-2025,account_activated,,0
E0140_3,U0140,03-02-2025,feature_viewed,UPI Payments,0
E0141_1,U0141,11-02-2025,signup_completed,,0
E0141_2,U0141,15-02-2025,account_activated,,0
E0141_3,U0141,17-02-2025,feature_viewed,Bill Pay,0
E0142_1,U0142,12-02-2025,signup_completed,,0
E0142_2,U0142,17-02-2025,account_activated,,0
E0142_3,U0142,19-02-2025,feature_viewed,Bill Pay,0
E0143_1,U0143,14-02-2025,signup_completed,,0
E0143_2,U0143,14-02-2025,account_activated,,0
E0143_3,U0143,17-02-2025,feature_viewed,Bill Pay,0
E0144_1,U0144,12-02-2025,signup_completed,,0
E0144_2,U0144,12-02-2025,account_activated,,0
E0144_3,U0144,13-02-2025,feature_viewed,Rewards,0
E0144_4,U0144,20-02-2025,first_transaction,Rewards,1
E0144_5,U0144,26-02-2025,repeat_usage,Rewards,1
E0144_6,U0144,24-02-2025,repeat_usage,Rewards,1
E0145_1,U0145,19-01-2025,signup_completed,,0
E0145_2,U0145,25-01-2025,account_activated,,0
E0145_3,U0145,29-01-2025,feature_viewed,UPI Payments,0
E0146_1,U0146,26-02-2025,signup_completed,,0
E0146_2,U0146,27-02-2025,account_activated,,0
E0146_3,U0146,04-03-2025,feature_viewed,Rewards,0
E0147_1,U0147,03-01-2025,signup_completed,,0
E0147_2,U0147,04-01-2025,account_activated,,0
E0147_3,U0147,12-01-2025,first_transaction,Rewards,1
E0147_4,U0147,29-01-2025,repeat_usage,Rewards,1
E0147_5,U0147,20-01-2025,repeat_usage,Rewards,1
E0147_6,U0147,25-01-2025,repeat_usage,Rewards,1
E0148_1,U0148,13-02-2025,signup_completed,,0
E0148_2,U0148,19-02-2025,account_activated,,0
E0148_3,U0148,23-02-2025,feature_viewed,Savings Goal,0
E0149_1,U0149,22-02-2025,signup_completed,,0
E0149_2,U0149,24-02-2025,account_activated,,0
E0149_3,U0149,27-02-2025,feature_viewed,Bill Pay,0
E0149_4,U0149,26-02-2025,first_transaction,UPI Payments,1
E0149_5,U0149,08-03-2025,repeat_usage,UPI Payments,1
E0149_6,U0149,14-03-2025,repeat_usage,UPI Payments,1
E0150_1,U0150,27-02-2025,signup_completed,,0
E0150_2,U0150,28-02-2025,account_activated,,0
E0151_1,U0151,01-03-2025,signup_completed,,0
E0151_2,U0151,05-03-2025,account_activated,,0
E0151_3,U0151,08-03-2025,feature_viewed,UPI Payments,0
E0151_4,U0151,06-03-2025,first_transaction,Bill Pay,1
E0152_1,U0152,23-02-2025,signup_completed,,0
E0152_2,U0152,25-02-2025,account_activated,,0
E0152_3,U0152,28-02-2025,first_transaction,Savings Goal,1
E0152_4,U0152,04-03-2025,repeat_usage,Savings Goal,1
E0153_1,U0153,02-01-2025,signup_completed,,0
E0154_1,U0154,05-02-2025,signup_completed,,0
E0154_2,U0154,06-02-2025,account_activated,,0
E0154_3,U0154,06-02-2025,feature_viewed,Rewards,0
E0154_4,U0154,14-02-2025,first_transaction,UPI Payments,1
E0154_5,U0154,05-03-2025,repeat_usage,UPI Payments,1
E0154_6,U0154,16-02-2025,repeat_usage,UPI Payments,1
E0154_7,U0154,04-03-2025,repeat_usage,UPI Payments,1
E0154_8,U0154,06-03-2025,repeat_usage,UPI Payments,1
E0155_1,U0155,16-01-2025,signup_completed,,0
E0155_2,U0155,20-01-2025,account_activated,,0
E0155_3,U0155,24-01-2025,feature_viewed,Savings Goal,0
E0155_4,U0155,22-01-2025,first_transaction,Bill Pay,1
E0155_5,U0155,10-02-2025,repeat_usage,Bill Pay,1
E0155_6,U0155,09-02-2025,repeat_usage,Bill Pay,1
E0155_7,U0155,09-02-2025,repeat_usage,Bill Pay,1
E0155_8,U0155,10-02-2025,repeat_usage,Bill Pay,1
E0155_9,U0155,24-01-2025,repeat_usage,Bill Pay,1
E0156_1,U0156,25-01-2025,signup_completed,,0
E0156_2,U0156,27-01-2025,account_activated,,0
E0156_3,U0156,27-01-2025,feature_viewed,Bill Pay,0
E0157_1,U0157,23-01-2025,signup_completed,,0
E0157_2,U0157,28-01-2025,account_activated,,0
E0157_3,U0157,03-02-2025,first_transaction,Bill Pay,1
E0158_1,U0158,12-01-2025,signup_completed,,0
E0158_2,U0158,18-01-2025,account_activated,,0
E0158_3,U0158,23-01-2025,feature_viewed,Savings Goal,0
E0158_4,U0158,22-01-2025,first_transaction,UPI Payments,1
E0159_1,U0159,26-02-2025,signup_completed,,0
E0160_1,U0160,02-02-2025,signup_completed,,0
E0160_2,U0160,02-02-2025,account_activated,,0
E0160_3,U0160,08-02-2025,first_transaction,UPI Payments,1
E0161_1,U0161,22-01-2025,signup_completed,,0
E0161_2,U0161,25-01-2025,account_activated,,0
E0162_1,U0162,27-02-2025,signup_completed,,0
E0163_1,U0163,01-02-2025,signup_completed,,0
E0164_1,U0164,03-02-2025,signup_completed,,0
E0164_2,U0164,03-02-2025,account_activated,,0
E0164_3,U0164,04-02-2025,feature_viewed,Bill Pay,0
E0164_4,U0164,05-02-2025,first_transaction,Bill Pay,1
E0165_1,U0165,20-01-2025,signup_completed,,0
E0165_2,U0165,21-01-2025,account_activated,,0
E0165_3,U0165,23-01-2025,feature_viewed,Savings Goal,0
E0165_4,U0165,27-01-2025,first_transaction,Savings Goal,1
E0165_5,U0165,31-01-2025,repeat_usage,Savings Goal,1
E0166_1,U0166,12-02-2025,signup_completed,,0
E0166_2,U0166,17-02-2025,account_activated,,0
E0166_3,U0166,17-02-2025,feature_viewed,Rewards,0
E0167_1,U0167,13-02-2025,signup_completed,,0
E0167_2,U0167,14-02-2025,account_activated,,0
E0167_3,U0167,21-02-2025,first_transaction,UPI Payments,1
E0168_1,U0168,13-02-2025,signup_completed,,0
E0168_2,U0168,19-02-2025,account_activated,,0
E0168_3,U0168,20-02-2025,feature_viewed,Bill Pay,0
E0168_4,U0168,24-02-2025,first_transaction,Rewards,1
E0169_1,U0169,02-01-2025,signup_completed,,0
E0169_2,U0169,06-01-2025,account_activated,,0
E0169_3,U0169,08-01-2025,feature_viewed,Savings Goal,0
E0169_4,U0169,11-01-2025,first_transaction,Savings Goal,1
E0169_5,U0169,15-01-2025,repeat_usage,Savings Goal,1
E0169_6,U0169,27-01-2025,repeat_usage,Savings Goal,1
E0170_1,U0170,12-01-2025,signup_completed,,0
E0170_2,U0170,18-01-2025,account_activated,,0
E0171_1,U0171,15-02-2025,signup_completed,,0
E0171_2,U0171,17-02-2025,account_activated,,0
E0172_1,U0172,01-03-2025,signup_completed,,0
E0172_2,U0172,01-03-2025,account_activated,,0
E0173_1,U0173,16-01-2025,signup_completed,,0
E0173_2,U0173,20-01-2025,account_activated,,0
E0173_3,U0173,24-01-2025,feature_viewed,Rewards,0
E0173_4,U0173,22-01-2025,first_transaction,UPI Payments,1
E0173_5,U0173,09-02-2025,repeat_usage,UPI Payments,1
E0173_6,U0173,06-02-2025,repeat_usage,UPI Payments,1
E0173_7,U0173,06-02-2025,repeat_usage,UPI Payments,1
E0173_8,U0173,11-02-2025,repeat_usage,UPI Payments,1
E0174_1,U0174,05-01-2025,signup_completed,,0
E0174_2,U0174,08-01-2025,account_activated,,0
E0174_3,U0174,12-01-2025,feature_viewed,Bill Pay,0
E0174_4,U0174,17-01-2025,first_transaction,Rewards,1
E0175_1,U0175,09-01-2025,signup_completed,,0
E0176_1,U0176,04-01-2025,signup_completed,,0
E0176_2,U0176,05-01-2025,account_activated,,0
E0176_3,U0176,10-01-2025,feature_viewed,Rewards,0
E0176_4,U0176,14-01-2025,first_transaction,Bill Pay,1
E0177_1,U0177,17-01-2025,signup_completed,,0
E0177_2,U0177,22-01-2025,account_activated,,0
E0177_3,U0177,26-01-2025,feature_viewed,UPI Payments,0
E0177_4,U0177,25-01-2025,first_transaction,Rewards,1
E0177_5,U0177,06-02-2025,repeat_usage,Rewards,1
E0177_6,U0177,14-02-2025,repeat_usage,Rewards,1
E0177_7,U0177,28-01-2025,repeat_usage,Rewards,1
E0177_8,U0177,27-01-2025,repeat_usage,Rewards,1
E0177_9,U0177,29-01-2025,repeat_usage,Rewards,1
E0178_1,U0178,03-01-2025,signup_completed,,0
E0178_2,U0178,06-01-2025,account_activated,,0
E0178_3,U0178,06-01-2025,feature_viewed,Savings Goal,0
E0179_1,U0179,04-02-2025,signup_completed,,0
E0179_2,U0179,10-02-2025,account_activated,,0
E0179_3,U0179,18-02-2025,first_transaction,UPI Payments,1
E0180_1,U0180,11-01-2025,signup_completed,,0
E0180_2,U0180,12-01-2025,account_activated,,0
E0180_3,U0180,13-01-2025,feature_viewed,Bill Pay,0
E0181_1,U0181,21-01-2025,signup_completed,,0
E0181_2,U0181,23-01-2025,account_activated,,0
E0181_3,U0181,23-01-2025,feature_viewed,Bill Pay,0
E0181_4,U0181,25-01-2025,first_transaction,Bill Pay,1
E0181_5,U0181,30-01-2025,repeat_usage,Bill Pay,1
E0181_6,U0181,28-01-2025,repeat_usage,Bill Pay,1
E0182_1,U0182,19-01-2025,signup_completed,,0
E0182_2,U0182,25-01-2025,account_activated,,0
E0183_1,U0183,01-03-2025,signup_completed,,0
E0183_2,U0183,04-03-2025,account_activated,,0
E0183_3,U0183,09-03-2025,first_transaction,Savings Goal,1
E0183_4,U0183,27-03-2025,repeat_usage,Savings Goal,1
E0183_5,U0183,25-03-2025,repeat_usage,Savings Goal,1
E0183_6,U0183,18-03-2025,repeat_usage,Savings Goal,1
E0183_7,U0183,17-03-2025,repeat_usage,Savings Goal,1
E0184_1,U0184,07-02-2025,signup_completed,,0
E0184_2,U0184,10-02-2025,account_activated,,0
E0184_3,U0184,15-02-2025,feature_viewed,Savings Goal,0
E0184_4,U0184,11-02-2025,first_transaction,UPI Payments,1
E0184_5,U0184,24-02-2025,repeat_usage,UPI Payments,1
E0184_6,U0184,25-02-2025,repeat_usage,UPI Payments,1
E0184_7,U0184,24-02-2025,repeat_usage,UPI Payments,1
E0185_1,U0185,03-01-2025,signup_completed,,0
E0185_2,U0185,04-01-2025,account_activated,,0
E0185_3,U0185,06-01-2025,feature_viewed,UPI Payments,0
E0185_4,U0185,12-01-2025,first_transaction,Bill Pay,1
E0186_1,U0186,09-02-2025,signup_completed,,0
E0187_1,U0187,26-01-2025,signup_completed,,0
E0187_2,U0187,28-01-2025,account_activated,,0
E0187_3,U0187,06-02-2025,first_transaction,Savings Goal,1
E0187_4,U0187,09-02-2025,repeat_usage,Savings Goal,1
E0188_1,U0188,09-01-2025,signup_completed,,0
E0188_2,U0188,10-01-2025,account_activated,,0
E0188_3,U0188,14-01-2025,feature_viewed,Rewards,0
E0188_4,U0188,16-01-2025,first_transaction,Rewards,1
E0188_5,U0188,27-01-2025,repeat_usage,Rewards,1
E0188_6,U0188,05-02-2025,repeat_usage,Rewards,1
E0188_7,U0188,28-01-2025,repeat_usage,Rewards,1
E0188_8,U0188,03-02-2025,repeat_usage,Rewards,1
E0188_9,U0188,03-02-2025,repeat_usage,Rewards,1
E0189_1,U0189,04-02-2025,signup_completed,,0
E0189_2,U0189,10-02-2025,account_activated,,0
E0189_3,U0189,12-02-2025,feature_viewed,UPI Payments,0
E0190_1,U0190,07-02-2025,signup_completed,,0
E0190_2,U0190,09-02-2025,account_activated,,0
E0191_1,U0191,19-02-2025,signup_completed,,0
E0191_2,U0191,20-02-2025,account_activated,,0
E0191_3,U0191,25-02-2025,feature_viewed,Savings Goal,0
E0191_4,U0191,24-02-2025,first_transaction,UPI Payments,1
E0191_5,U0191,04-03-2025,repeat_usage,UPI Payments,1
E0192_1,U0192,02-01-2025,signup_completed,,0
E0192_2,U0192,05-01-2025,account_activated,,0
E0192_3,U0192,08-01-2025,feature_viewed,Savings Goal,0
E0193_1,U0193,17-02-2025,signup_completed,,0
E0193_2,U0193,21-02-2025,account_activated,,0
E0193_3,U0193,26-02-2025,feature_viewed,Savings Goal,0
E0193_4,U0193,27-02-2025,first_transaction,Rewards,1
E0193_5,U0193,11-03-2025,repeat_usage,Rewards,1
E0193_6,U0193,18-03-2025,repeat_usage,Rewards,1
E0193_7,U0193,12-03-2025,repeat_usage,Rewards,1
E0193_8,U0193,09-03-2025,repeat_usage,Rewards,1
E0193_9,U0193,16-03-2025,repeat_usage,Rewards,1
E0194_1,U0194,13-01-2025,signup_completed,,0
E0194_2,U0194,14-01-2025,account_activated,,0
E0195_1,U0195,19-02-2025,signup_completed,,0
E0195_2,U0195,22-02-2025,account_activated,,0
E0195_3,U0195,24-02-2025,feature_viewed,Bill Pay,0
E0195_4,U0195,03-03-2025,first_transaction,Savings Goal,1
E0196_1,U0196,26-01-2025,signup_completed,,0
E0196_2,U0196,28-01-2025,account_activated,,0
E0196_3,U0196,05-02-2025,first_transaction,Bill Pay,1
E0197_1,U0197,14-01-2025,signup_completed,,0
E0197_2,U0197,18-01-2025,account_activated,,0
E0197_3,U0197,19-01-2025,feature_viewed,UPI Payments,0
E0197_4,U0197,22-01-2025,first_transaction,Rewards,1
E0197_5,U0197,31-01-2025,repeat_usage,Rewards,1
E0197_6,U0197,31-01-2025,repeat_usage,Rewards,1
E0197_7,U0197,25-01-2025,repeat_usage,Rewards,1
E0197_8,U0197,27-01-2025,repeat_usage,Rewards,1
E0197_9,U0197,06-02-2025,repeat_usage,Rewards,1
E0198_1,U0198,22-01-2025,signup_completed,,0
E0198_2,U0198,23-01-2025,account_activated,,0
E0198_3,U0198,27-01-2025,feature_viewed,Rewards,0
E0198_4,U0198,31-01-2025,first_transaction,Savings Goal,1
E0199_1,U0199,18-02-2025,signup_completed,,0
E0199_2,U0199,18-02-2025,account_activated,,0
E0199_3,U0199,22-02-2025,first_transaction,UPI Payments,1
E0200_1,U0200,12-01-2025,signup_completed,,0
E0201_1,U0201,03-01-2025,signup_completed,,0
E0201_2,U0201,08-01-2025,account_activated,,0
E0202_1,U0202,26-02-2025,signup_completed,,0
E0202_2,U0202,02-03-2025,account_activated,,0
E0202_3,U0202,04-03-2025,feature_viewed,Bill Pay,0
E0202_4,U0202,11-03-2025,first_transaction,Savings Goal,1
E0203_1,U0203,09-01-2025,signup_completed,,0
E0203_2,U0203,09-01-2025,account_activated,,0
E0203_3,U0203,14-01-2025,feature_viewed,Savings Goal,0
E0204_1,U0204,15-02-2025,signup_completed,,0
E0204_2,U0204,21-02-2025,account_activated,,0
E0204_3,U0204,26-02-2025,feature_viewed,Rewards,0
E0204_4,U0204,28-02-2025,first_transaction,Savings Goal,1
E0204_5,U0204,14-03-2025,repeat_usage,Savings Goal,1
E0205_1,U0205,12-02-2025,signup_completed,,0
E0206_1,U0206,31-01-2025,signup_completed,,0
E0206_2,U0206,03-02-2025,account_activated,,0
E0206_3,U0206,05-02-2025,feature_viewed,Bill Pay,0
E0206_4,U0206,04-02-2025,first_transaction,Bill Pay,1
E0207_1,U0207,14-02-2025,signup_completed,,0
E0207_2,U0207,17-02-2025,account_activated,,0
E0207_3,U0207,20-02-2025,feature_viewed,Bill Pay,0
E0208_1,U0208,10-02-2025,signup_completed,,0
E0208_2,U0208,11-02-2025,account_activated,,0
E0208_3,U0208,19-02-2025,first_transaction,Bill Pay,1
E0208_4,U0208,08-03-2025,repeat_usage,Bill Pay,1
E0208_5,U0208,10-03-2025,repeat_usage,Bill Pay,1
E0208_6,U0208,27-02-2025,repeat_usage,Bill Pay,1
E0208_7,U0208,28-02-2025,repeat_usage,Bill Pay,1
E0208_8,U0208,23-02-2025,repeat_usage,Bill Pay,1
E0209_1,U0209,03-02-2025,signup_completed,,0
E0209_2,U0209,03-02-2025,account_activated,,0
E0209_3,U0209,12-02-2025,first_transaction,Rewards,1
E0209_4,U0209,19-02-2025,repeat_usage,Rewards,1
E0209_5,U0209,24-02-2025,repeat_usage,Rewards,1
E0210_1,U0210,24-02-2025,signup_completed,,0
E0210_2,U0210,01-03-2025,account_activated,,0
E0210_3,U0210,01-03-2025,feature_viewed,Savings Goal,0
E0211_1,U0211,30-01-2025,signup_completed,,0
E0211_2,U0211,03-02-2025,account_activated,,0
E0211_3,U0211,06-02-2025,feature_viewed,Bill Pay,0
E0212_1,U0212,26-01-2025,signup_completed,,0
E0212_2,U0212,30-01-2025,account_activated,,0
E0212_3,U0212,02-02-2025,feature_viewed,Bill Pay,0
E0213_1,U0213,04-02-2025,signup_completed,,0
E0214_1,U0214,31-01-2025,signup_completed,,0
E0214_2,U0214,06-02-2025,account_activated,,0
E0214_3,U0214,11-02-2025,feature_viewed,Savings Goal,0
E0214_4,U0214,13-02-2025,first_transaction,Savings Goal,1
E0215_1,U0215,28-02-2025,signup_completed,,0
E0215_2,U0215,05-03-2025,account_activated,,0
E0215_3,U0215,11-03-2025,first_transaction,UPI Payments,1
E0215_4,U0215,25-03-2025,repeat_usage,UPI Payments,1
E0215_5,U0215,29-03-2025,repeat_usage,UPI Payments,1
E0215_6,U0215,17-03-2025,repeat_usage,UPI Payments,1
E0215_7,U0215,20-03-2025,repeat_usage,UPI Payments,1
E0215_8,U0215,13-03-2025,repeat_usage,UPI Payments,1
E0216_1,U0216,18-02-2025,signup_completed,,0
E0216_2,U0216,23-02-2025,account_activated,,0
E0216_3,U0216,27-02-2025,feature_viewed,Savings Goal,0
E0217_1,U0217,16-01-2025,signup_completed,,0
E0217_2,U0217,17-01-2025,account_activated,,0
E0218_1,U0218,08-01-2025,signup_completed,,0
E0218_2,U0218,08-01-2025,account_activated,,0
E0218_3,U0218,08-01-2025,feature_viewed,UPI Payments,0
E0218_4,U0218,16-01-2025,first_transaction,UPI Payments,1
E0218_5,U0218,30-01-2025,repeat_usage,UPI Payments,1
E0219_1,U0219,29-01-2025,signup_completed,,0
E0219_2,U0219,04-02-2025,account_activated,,0
E0219_3,U0219,09-02-2025,first_transaction,Rewards,1
E0220_1,U0220,16-02-2025,signup_completed,,0
E0220_2,U0220,21-02-2025,account_activated,,0
E0220_3,U0220,24-02-2025,first_transaction,Rewards,1
E0220_4,U0220,27-02-2025,repeat_usage,Rewards,1
E0220_5,U0220,15-03-2025,repeat_usage,Rewards,1
E0220_6,U0220,16-03-2025,repeat_usage,Rewards,1
E0221_1,U0221,26-02-2025,signup_completed,,0
E0221_2,U0221,26-02-2025,account_activated,,0
E0222_1,U0222,12-02-2025,signup_completed,,0
E0222_2,U0222,15-02-2025,account_activated,,0
E0222_3,U0222,17-02-2025,feature_viewed,Savings Goal,0
E0222_4,U0222,24-02-2025,first_transaction,Savings Goal,1
E0222_5,U0222,07-03-2025,repeat_usage,Savings Goal,1
E0222_6,U0222,02-03-2025,repeat_usage,Savings Goal,1
E0223_1,U0223,21-02-2025,signup_completed,,0
E0223_2,U0223,24-02-2025,account_activated,,0
E0223_3,U0223,25-02-2025,feature_viewed,Savings Goal,0
E0223_4,U0223,28-02-2025,first_transaction,Bill Pay,1
E0224_1,U0224,01-03-2025,signup_completed,,0
E0224_2,U0224,06-03-2025,account_activated,,0
E0224_3,U0224,13-03-2025,first_transaction,UPI Payments,1
E0225_1,U0225,13-01-2025,signup_completed,,0
E0225_2,U0225,15-01-2025,account_activated,,0
E0225_3,U0225,15-01-2025,feature_viewed,Rewards,0
E0226_1,U0226,17-02-2025,signup_completed,,0
E0227_1,U0227,14-02-2025,signup_completed,,0
E0228_1,U0228,05-02-2025,signup_completed,,0
E0228_2,U0228,09-02-2025,account_activated,,0
E0228_3,U0228,11-02-2025,feature_viewed,Bill Pay,0
E0228_4,U0228,17-02-2025,first_transaction,Savings Goal,1
E0228_5,U0228,01-03-2025,repeat_usage,Savings Goal,1
E0228_6,U0228,25-02-2025,repeat_usage,Savings Goal,1
E0228_7,U0228,02-03-2025,repeat_usage,Savings Goal,1
E0228_8,U0228,01-03-2025,repeat_usage,Savings Goal,1
E0229_1,U0229,27-01-2025,signup_completed,,0
E0230_1,U0230,17-02-2025,signup_completed,,0
E0230_2,U0230,21-02-2025,account_activated,,0
E0230_3,U0230,24-02-2025,feature_viewed,Bill Pay,0
E0230_4,U0230,27-02-2025,first_transaction,Rewards,1
E0230_5,U0230,16-03-2025,repeat_usage,Rewards,1
E0230_6,U0230,18-03-2025,repeat_usage,Rewards,1
E0231_1,U0231,11-02-2025,signup_completed,,0
E0231_2,U0231,14-02-2025,account_activated,,0
E0232_1,U0232,01-02-2025,signup_completed,,0
E0232_2,U0232,03-02-2025,account_activated,,0
E0232_3,U0232,08-02-2025,feature_viewed,Savings Goal,0
E0232_4,U0232,12-02-2025,first_transaction,UPI Payments,1
E0232_5,U0232,15-02-2025,repeat_usage,UPI Payments,1
E0233_1,U0233,18-02-2025,signup_completed,,0
E0233_2,U0233,23-02-2025,account_activated,,0
E0233_3,U0233,28-02-2025,feature_viewed,Rewards,0
E0233_4,U0233,04-03-2025,first_transaction,Savings Goal,1
E0233_5,U0233,21-03-2025,repeat_usage,Savings Goal,1
E0233_6,U0233,21-03-2025,repeat_usage,Savings Goal,1
E0233_7,U0233,06-03-2025,repeat_usage,Savings Goal,1
E0233_8,U0233,06-03-2025,repeat_usage,Savings Goal,1
E0233_9,U0233,23-03-2025,repeat_usage,Savings Goal,1
E0234_1,U0234,05-02-2025,signup_completed,,0
E0234_2,U0234,10-02-2025,account_activated,,0
E0234_3,U0234,12-02-2025,feature_viewed,UPI Payments,0
E0234_4,U0234,17-02-2025,first_transaction,Rewards,1
E0234_5,U0234,07-03-2025,repeat_usage,Rewards,1
E0235_1,U0235,10-01-2025,signup_completed,,0
E0235_2,U0235,12-01-2025,account_activated,,0
E0235_3,U0235,19-01-2025,first_transaction,UPI Payments,1
E0235_4,U0235,04-02-2025,repeat_usage,UPI Payments,1
E0235_5,U0235,08-02-2025,repeat_usage,UPI Payments,1
E0235_6,U0235,28-01-2025,repeat_usage,UPI Payments,1
E0235_7,U0235,28-01-2025,repeat_usage,UPI Payments,1
E0236_1,U0236,20-01-2025,signup_completed,,0
E0236_2,U0236,23-01-2025,account_activated,,0
E0236_3,U0236,26-01-2025,feature_viewed,UPI Payments,0
E0237_1,U0237,14-02-2025,signup_completed,,0
E0237_2,U0237,17-02-2025,account_activated,,0
E0237_3,U0237,19-02-2025,feature_viewed,UPI Payments,0
E0238_1,U0238,28-02-2025,signup_completed,,0
E0238_2,U0238,06-03-2025,account_activated,,0
E0238_3,U0238,10-03-2025,feature_viewed,Savings Goal,0
E0238_4,U0238,08-03-2025,first_transaction,Bill Pay,1
E0239_1,U0239,06-02-2025,signup_completed,,0
E0240_1,U0240,21-01-2025,signup_completed,,0
E0240_2,U0240,27-01-2025,account_activated,,0
E0241_1,U0241,01-03-2025,signup_completed,,0
E0241_2,U0241,02-03-2025,account_activated,,0
E0241_3,U0241,05-03-2025,feature_viewed,Bill Pay,0
E0241_4,U0241,05-03-2025,first_transaction,UPI Payments,1
E0241_5,U0241,08-03-2025,repeat_usage,UPI Payments,1
E0241_6,U0241,10-03-2025,repeat_usage,UPI Payments,1
E0241_7,U0241,20-03-2025,repeat_usage,UPI Payments,1
E0242_1,U0242,15-01-2025,signup_completed,,0
E0242_2,U0242,19-01-2025,account_activated,,0
E0242_3,U0242,25-01-2025,first_transaction,UPI Payments,1
